HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N11.HOG0024369	OG0007765	n9					ERB_F3_g22959.t1_1	HO40_23xERB_hirisehap1_g9576.t1_1										
N11.HOG0024370	OG0007766	n0					ERB_F3_g23166.t1_1	HO40_23xERB_hirisehap1_g9352.t1_1										
N11.HOG0024371	OG0007767	n0					ERB_F3_g24624.t1_1	HO40_23xERB_hirisehap1_g9795.t1_1										
N11.HOG0024372	OG0007768	n1					ERB_F3_g23097.t1_1	HO40_23xERB_hirisehap1_g9432.t1_1										
N11.HOG0024373	OG0007768	n9					ERB_F3_g23099.t1_1	HO40_23xERB_hirisehap1_g9429.t1_1										
N11.HOG0024374	OG0007769	n13						HO40_23xERB_hirisehap1_g9862.t1_1										
N11.HOG0024375	OG0007769	n15						HO40_23xERB_hirisehap1_g9862.t2_1										
N11.HOG0024376	OG0007770	n15					ERB_F3_g21670.t1_1	HO40_23xERB_hirisehap1_g15849.t1_1										
N11.HOG0024377	OG0007771	n8					ERB_F3_g21682.t1_1	HO40_23xERB_hirisehap1_g15862.t1_1										
N11.HOG0024378	OG0007772	n9					ERB_F3_g21681.t1_1											
N11.HOG0024379	OG0007772	n13						HO40_23xERB_hirisehap1_g15861.t1_1										
N11.HOG0024380	OG0007773	n10						HO40_23xERB_hirisehap1_g8793.t1_1										
N11.HOG0024381	OG0007774	n4					ERB_F3_g20775.t1_1											
N11.HOG0024382	OG0007774	n10						HO40_23xERB_hirisehap1_g15000.t1_1										
N11.HOG0024383	OG0007775	n13					ERB_F3_g36288.t1_1, ERB_F3_g26361.t1_1											
N11.HOG0024384	OG0007775	n16					ERB_F3_g26361.t2_1	HO40_23xERB_hirisehap1_g7227.t1_1										
N11.HOG0024385	OG0007776	n9						HO40_23xERB_hirisehap1_g7474.t2_1										
N11.HOG0024386	OG0007776	n10					ERB_F3_g29422.t1_1	HO40_23xERB_hirisehap1_g7474.t1_1										
N11.HOG0024387	OG0007777	n7					ERB_F3_g29419.t1_1											
N11.HOG0024388	OG0007778	n5					ERB_F3_g18090.t1_1	HO40_23xERB_hirisehap1_g9078.t1_1										
N11.HOG0024389	OG0007779	n0					ERB_F3_g29301.t1_1, ERB_F3_g36403.t1_1	HO40_23xERB_hirisehap1_g7346.t1_1										
N11.HOG0024390	OG0007780	n4					ERB_F3_g18813.t1_1	HO40_23xERB_hirisehap1_g10202.t1_1										
N11.HOG0024391	OG0007781	n10					ERB_F3_g18744.t1_1	HO40_23xERB_hirisehap1_g10139.t1_1										
N11.HOG0024392	OG0007782	n0					ERB_F3_g22899.t1_1	HO40_23xERB_hirisehap1_g9627.t1_1										
N11.HOG0024393	OG0007783	n15					ERB_F3_g17829.t1_1	HO40_23xERB_hirisehap1_g8810.t1_1										
N11.HOG0024394	OG0007784	n0					ERB_F3_g17083.t1_1	HO40_23xERB_hirisehap1_g8076.t1_1										
N11.HOG0024395	OG0007785	n10					ERB_F3_g33409.t1_1											
N11.HOG0024396	OG0007785	n13					ERB_F3_g38699.t1_1	HO40_23xERB_hirisehap1_g19912.t1_1										
N11.HOG0024397	OG0007786	n10					ERB_F3_g17966.t1_1											
N11.HOG0024398	OG0007787	n9					ERB_F3_g17879.t1_1	HO40_23xERB_hirisehap1_g8870.t1_1										
N11.HOG0024399	OG0007788	n11					ERB_F3_g18986.t1_1	HO40_23xERB_hirisehap1_g10358.t1_1										
N11.HOG0024400	OG0007789	n4					ERB_F3_g17751.t1_1											
N11.HOG0024401	OG0007790	n12					ERB_F3_g19042.t1_1	HO40_23xERB_hirisehap1_g10410.t1_1										
N11.HOG0024402	OG0007791	n4						HO40_23xERB_hirisehap1_g7181.t1_1, HO40_23xERB_hirisehap1_g7181.t2_1										
N11.HOG0024403	OG0007791	n19					ERB_F3_g26409.t1_1											
N11.HOG0024404	OG0007791	n20					ERB_F3_g36239.t1_1											
N11.HOG0024405	OG0007792	n0					ERB_F3_g29487.t1_1	HO40_23xERB_hirisehap1_g7541.t1_1										
N11.HOG0024406	OG0007793	n13					ERB_F3_g19514.t1_1	HO40_23xERB_hirisehap1_g10881.t2_1, HO40_23xERB_hirisehap1_g10881.t1_1										
N11.HOG0024407	OG0007794	n4					ERB_F3_g18865.t1_1	HO40_23xERB_hirisehap1_g10256.t1_1										
N11.HOG0024408	OG0007795	n0					ERB_F3_g26565.t1_1	HO40_23xERB_hirisehap1_g7015.t1_1										
N11.HOG0024409	OG0007796	n11					ERB_F3_g17688.t1_1											
N11.HOG0024410	OG0007797	n0					ERB_F3_g40263.t1_1	HO40_23xERB_hirisehap1_g11024.t1_1										
N11.HOG0024411	OG0007798	n10						HO40_23xERB_hirisehap1_g6553.t1_1										
N11.HOG0024412	OG0007800	n0					ERB_F3_g23057.t1_1	HO40_23xERB_hirisehap1_g9480.t1_1										
N11.HOG0024413	OG0007801	n0					ERB_F3_g26476.t1_1	HO40_23xERB_hirisehap1_g7107.t1_1										
N11.HOG0024414	OG0007802	n3						HO40_23xERB_hirisehap1_g9158.t2_1, HO40_23xERB_hirisehap1_g9158.t1_1										
N11.HOG0024415	OG0007802	n14					ERB_F3_g38808.t1_1											
N11.HOG0024416	OG0007803	n4					ERB_F3_g19533.t1_1	HO40_23xERB_hirisehap1_g10901.t1_1										
N11.HOG0024417	OG0007804	n5					ERB_F3_g19535.t1_1	HO40_23xERB_hirisehap1_g10902.t1_1										
N11.HOG0024418	OG0007805	n6					ERB_F3_g17948.t1_1	HO40_23xERB_hirisehap1_g8944.t1_1										
N11.HOG0024419	OG0007806	n6					ERB_F3_g23029.t1_1	HO40_23xERB_hirisehap1_g9504.t1_1										
N11.HOG0024420	OG0007807	n12					ERB_F3_g23094.t1_1	HO40_23xERB_hirisehap1_g9434.t1_1										
N11.HOG0024421	OG0007808	n15					ERB_F3_g18503.t1_1	HO40_23xERB_hirisehap1_g12718.t1_1										
N11.HOG0024422	OG0007809	n0					ERB_F3_g31515.t1_1	HO40_23xERB_hirisehap1_g9930.t1_1										
N11.HOG0024423	OG0007811	n1					ERB_F3_g23219.t1_1	HO40_23xERB_hirisehap1_g9295.t1_1										
N11.HOG0024424	OG0007812	n8					ERB_F3_g17592.t1_1	HO40_23xERB_hirisehap1_g8573.t1_1										
N11.HOG0024425	OG0007813	n0					ERB_F3_g18990.t1_1	HO40_23xERB_hirisehap1_g10361.t1_1										
N11.HOG0024426	OG0007814	n9					ERB_F3_g26838.t1_1	HO40_23xERB_hirisehap1_g6740.t1_1										
N11.HOG0024427	OG0007815	n11						HO40_23xERB_hirisehap1_g16381.t1_1										
N11.HOG0024428	OG0007815	n16					ERB_F3_g11320.t1_1											
N11.HOG0024429	OG0007816	n8					ERB_F3_g38358.t1_1	HO40_23xERB_hirisehap1_g10991.t1_1										
N11.HOG0024430	OG0007817	n6					ERB_F3_g17577.t1_1	HO40_23xERB_hirisehap1_g8558.t1_1										
N11.HOG0024431	OG0007818	n11					ERB_F3_g18118.t1_1	HO40_23xERB_hirisehap1_g9116.t1_1										
N11.HOG0024432	OG0007819	n18					ERB_F3_g17570.t1_1	HO40_23xERB_hirisehap1_g8552.t1_1										
N11.HOG0024433	OG0007820	n17					ERB_F3_g21532.t1_1	HO40_23xERB_hirisehap1_g15729.t1_1										
N11.HOG0024434	OG0007821	n0					ERB_F3_g19332.t1_1	HO40_23xERB_hirisehap1_g10705.t1_1										
N11.HOG0024435	OG0007822	n7					ERB_F3_g31521.t1_1	HO40_23xERB_hirisehap1_g9925.t1_1										
N11.HOG0024436	OG0007823	n9					ERB_F3_g22961.t1_1	HO40_23xERB_hirisehap1_g9574.t1_1										
N11.HOG0024437	OG0007824	n6					ERB_F3_g18863.t1_1	HO40_23xERB_hirisehap1_g10254.t1_1										
N11.HOG0024438	OG0007825	n7					ERB_F3_g19318.t1_1	HO40_23xERB_hirisehap1_g10692.t1_1										
N11.HOG0024439	OG0007826	n9						HO40_23xERB_hirisehap1_g8809.t1_1										
N11.HOG0024440	OG0007826	n12					ERB_F3_g17828.t1_1											
N11.HOG0024441	OG0007827	n5					ERB_F3_g17807.t1_1	HO40_23xERB_hirisehap1_g8791.t1_1										
N11.HOG0024442	OG0007828	n14					ERB_F3_g31579.t1_1	HO40_23xERB_hirisehap1_g9874.t1_1										
N11.HOG0024443	OG0007829	n4					ERB_F3_g17841.t1_1	HO40_23xERB_hirisehap1_g8825.t1_1										
N11.HOG0024444	OG0007830	n13					ERB_F3_g19084.t1_1											
N11.HOG0024445	OG0007831	n4						HO40_23xERB_hirisehap1_g10450.t1_1										
N11.HOG0024446	OG0007831	n9					ERB_F3_g19087.t1_1											
N11.HOG0024447	OG0007832	n9					ERB_F3_g19060.t1_1											
N11.HOG0024448	OG0007833	n0					ERB_F3_g17659.t1_1	HO40_23xERB_hirisehap1_g8642.t1_1										
N11.HOG0024449	OG0007834	n13					ERB_F3_g17672.t1_1	HO40_23xERB_hirisehap1_g8655.t1_1										
N11.HOG0024450	OG0007835	n6					ERB_F3_g17699.t1_1											
N11.HOG0024451	OG0007836	n0					ERB_F3_g19147.t1_1	HO40_23xERB_hirisehap1_g10509.t1_1										
N11.HOG0024452	OG0007837	n6					ERB_F3_g17877.t1_1	HO40_23xERB_hirisehap1_g8868.t1_1										
N11.HOG0024453	OG0007838	n0					ERB_F3_g17774.t1_1	HO40_23xERB_hirisehap1_g8756.t1_1										
N11.HOG0024454	OG0007839	n0					ERB_F3_g17514.t1_1	HO40_23xERB_hirisehap1_g8499.t1_1										
N11.HOG0024455	OG0007840	n4					ERB_F3_g17635.t1_1	HO40_23xERB_hirisehap1_g8618.t1_1										
N11.HOG0024456	OG0007841	n13					ERB_F3_g17638.t1_1	HO40_23xERB_hirisehap1_g8621.t1_1										
N11.HOG0024457	OG0007842	n12					ERB_F3_g11747.t1_1											
N11.HOG0024458	OG0007843	n8					ERB_F3_g17712.t1_1	HO40_23xERB_hirisehap1_g8697.t1_1										
N11.HOG0024459	OG0007844	n0					ERB_F3_g17716.t1_1	HO40_23xERB_hirisehap1_g8703.t1_1										
N11.HOG0024460	OG0007845	n0					ERB_F3_g17636.t1_1	HO40_23xERB_hirisehap1_g8619.t1_1										
N11.HOG0024461	OG0007846	n6					ERB_F3_g17708.t1_1											
N11.HOG0024462	OG0007847	n9					ERB_F3_g18791.t1_1	HO40_23xERB_hirisehap1_g10181.t1_1										
N11.HOG0024463	OG0007848	n7					ERB_F3_g17552.t1_1	HO40_23xERB_hirisehap1_g8535.t1_1										
N11.HOG0024464	OG0007849	n0					ERB_F3_g19451.t1_1	HO40_23xERB_hirisehap1_g10825.t1_1										
N11.HOG0024465	OG0007850	n0					ERB_F3_g17886.t1_1	HO40_23xERB_hirisehap1_g8875.t1_1										
N11.HOG0024466	OG0007851	n10					ERB_F3_g11739.t1_1	HO40_23xERB_hirisehap1_g16780.t1_1										
N11.HOG0024467	OG0007852	n6					ERB_F3_g19100.t1_1	HO40_23xERB_hirisehap1_g10462.t1_1										
N11.HOG0024468	OG0007853	n0					ERB_F3_g24655.t1_1	HO40_23xERB_hirisehap1_g9766.t1_1										
N11.HOG0024469	OG0007854	n4					ERB_F3_g17881.t1_1											
N11.HOG0024470	OG0007854	n16						HO40_23xERB_hirisehap1_g8873.t1_1										
N11.HOG0024471	OG0007855	n8					ERB_F3_g18627.t1_1	HO40_23xERB_hirisehap1_g10014.t1_1										
N11.HOG0024472	OG0007856	n11					ERB_F3_g19552.t1_1											
N11.HOG0024473	OG0007857	n18					ERB_F3_g18904.t1_1											
N11.HOG0024474	OG0007859	n11					ERB_F3_g17348.t1_1	HO40_23xERB_hirisehap1_g8342.t1_1										
N11.HOG0024475	OG0007860	n9					ERB_F3_g38357.t1_1											
N11.HOG0024476	OG0007861	n7					ERB_F3_g11172.t1_1											
N11.HOG0024477	OG0007861	n9					ERB_F3_g11172.t2_1											
N11.HOG0024478	OG0007862	n0					ERB_F3_g17396.t1_1	HO40_23xERB_hirisehap1_g8380.t1_1										
N11.HOG0024479	OG0007863	n0					ERB_F3_g19041.t1_1	HO40_23xERB_hirisehap1_g10408.t1_1										
N11.HOG0024480	OG0007864	n13					ERB_F3_g17904.t1_1	HO40_23xERB_hirisehap1_g8892.t1_1										
N11.HOG0024481	OG0007865	n7						HO40_23xERB_hirisehap1_g9618.t1_1										
N11.HOG0024482	OG0007866	n17						HO40_23xERB_hirisehap1_g8877.t1_1										
N11.HOG0024483	OG0007867	n11					ERB_F3_g18030.t1_1	HO40_23xERB_hirisehap1_g9013.t1_1										
N11.HOG0024484	OG0007868	n14					ERB_F3_g19117.t1_1	HO40_23xERB_hirisehap1_g10482.t1_1										
N11.HOG0024485	OG0007869	n8					ERB_F3_g17231.t1_1											
N11.HOG0024486	OG0007869	n20						HO40_23xERB_hirisehap1_g8222.t1_1, HO40_23xERB_hirisehap1_g8222.t2_1										
N11.HOG0024487	OG0007870	n8					ERB_F3_g17893.t1_1	HO40_23xERB_hirisehap1_g8882.t1_1										
N11.HOG0024488	OG0007871	n5					ERB_F3_g18993.t1_1											
N11.HOG0024489	OG0007871	n13						HO40_23xERB_hirisehap1_g10363.t1_1										
N11.HOG0024490	OG0007872	n1					ERB_F3_g19046.t1_1	HO40_23xERB_hirisehap1_g10414.t1_1										
N11.HOG0024491	OG0007873	n13					ERB_F3_g17408.t1_1											
N11.HOG0024492	OG0007874	n13					ERB_F3_g17184.t1_1	HO40_23xERB_hirisehap1_g8175.t1_1										
N11.HOG0024493	OG0007876	n5					ERB_F3_g18841.t1_1	HO40_23xERB_hirisehap1_g10232.t1_1										
N11.HOG0024494	OG0007877	n15					ERB_F3_g17023.t1_1	HO40_23xERB_hirisehap1_g8017.t1_1										
N11.HOG0024495	OG0007878	n11					ERB_F3_g17036.t1_1											
N11.HOG0024496	OG0007879	n6					ERB_F3_g17041.t1_1	HO40_23xERB_hirisehap1_g8034.t1_1										
N11.HOG0024497	OG0007880	n5					ERB_F3_g19319.t1_1	HO40_23xERB_hirisehap1_g10693.t1_1										
N11.HOG0024498	OG0007881	n9						HO40_23xERB_hirisehap1_g16165.t1_1										
N11.HOG0024499	OG0007882	n10					ERB_F3_g17082.t1_1	HO40_23xERB_hirisehap1_g8075.t1_1										
N11.HOG0024500	OG0007883	n0					ERB_F3_g38338.t1_1	HO40_23xERB_hirisehap1_g11016.t1_1										
N11.HOG0024501	OG0007884	n7						HO40_23xERB_hirisehap1_g15933.t1_1										
N11.HOG0024502	OG0007884	n12					ERB_F3_g10894.t1_1, ERB_F3_g21753.t1_1											
N11.HOG0024503	OG0007885	n17						HO40_23xERB_hirisehap1_g7986.t1_1										
N11.HOG0024504	OG0007886	n0					ERB_F3_g16977.t1_1	HO40_23xERB_hirisehap1_g7969.t1_1										
N11.HOG0024505	OG0007887	n7					ERB_F3_g18000.t1_1	HO40_23xERB_hirisehap1_g8986.t1_1										
N11.HOG0024506	OG0007888	n12					ERB_F3_g19282.t1_1	HO40_23xERB_hirisehap1_g10653.t1_1										
N11.HOG0024507	OG0007889	n0					ERB_F3_g18733.t1_1	HO40_23xERB_hirisehap1_g10127.t1_1										
N11.HOG0024508	OG0007890	n18					ERB_F3_g19065.t1_1	HO40_23xERB_hirisehap1_g10430.t1_1										
N11.HOG0024509	OG0007891	n6					ERB_F3_g16926.t1_1	HO40_23xERB_hirisehap1_g7915.t1_1										
N11.HOG0024510	OG0007892	n8					ERB_F3_g19522.t1_1	HO40_23xERB_hirisehap1_g10889.t1_1										
N11.HOG0024511	OG0007893	n13					ERB_F3_g19523.t1_1	HO40_23xERB_hirisehap1_g10891.t1_1										
N11.HOG0024512	OG0007894	n11						HO40_23xERB_hirisehap1_g8390.t1_1										
N11.HOG0024513	OG0007895	n5					ERB_F3_g16838.t1_1	HO40_23xERB_hirisehap1_g7827.t1_1										
N11.HOG0024514	OG0007896	n0					ERB_F3_g16837.t1_1	HO40_23xERB_hirisehap1_g7826.t1_1										
N11.HOG0024515	OG0007897	n9					ERB_F3_g16827.t1_1	HO40_23xERB_hirisehap1_g7815.t1_1										
N11.HOG0024516	OG0007898	n4					ERB_F3_g16793.t1_1	HO40_23xERB_hirisehap1_g7782.t1_1										
N11.HOG0024517	OG0007899	n7					ERB_F3_g17099.t1_1	HO40_23xERB_hirisehap1_g8093.t1_1										
N11.HOG0024518	OG0007900	n4					ERB_F3_g18878.t1_1	HO40_23xERB_hirisehap1_g10269.t1_1										
N11.HOG0024519	OG0007901	n4						HO40_23xERB_hirisehap1_g16106.t2_1										
N11.HOG0024520	OG0007901	n6					ERB_F3_g11037.t1_1	HO40_23xERB_hirisehap1_g16106.t1_1										
N11.HOG0024521	OG0007902	n19					ERB_F3_g18794.t1_1											
N11.HOG0024522	OG0007903	n9					ERB_F3_g18771.t1_1	HO40_23xERB_hirisehap1_g10165.t1_1										
N11.HOG0024523	OG0007904	n6					ERB_F3_g19284.t1_1	HO40_23xERB_hirisehap1_g10655.t1_1										
N11.HOG0024524	OG0007905	n16					ERB_F3_g36371.t1_1											
N11.HOG0024525	OG0007905	n18					ERB_F3_g26277.t1_1											
N11.HOG0024526	OG0007906	n15					ERB_F3_g29683.t1_1	HO40_23xERB_hirisehap1_g7738.t1_1										
N11.HOG0024527	OG0007907	n6					ERB_F3_g38805.t1_1	HO40_23xERB_hirisehap1_g9162.t1_1										
N11.HOG0024528	OG0007908	n0					ERB_F3_g29674.t1_1	HO40_23xERB_hirisehap1_g7730.t1_1										
N11.HOG0024529	OG0007910	n6					ERB_F3_g26432.t2_1	HO40_23xERB_hirisehap1_g7155.t1_1										
N11.HOG0024530	OG0007910	n14					ERB_F3_g26432.t1_1											
N11.HOG0024531	OG0007911	n0					ERB_F3_g24661.t1_1	HO40_23xERB_hirisehap1_g9763.t1_1										
N11.HOG0024532	OG0007912	n0					ERB_F3_g29628.t1_1	HO40_23xERB_hirisehap1_g7686.t1_1										
N11.HOG0024533	OG0007913	n11					ERB_F3_g29621.t1_1	HO40_23xERB_hirisehap1_g7678.t1_1										
N11.HOG0024534	OG0007914	n14					ERB_F3_g29619.t1_1	HO40_23xERB_hirisehap1_g7676.t1_1										
N11.HOG0024535	OG0007915	n8						HO40_23xERB_hirisehap1_g16084.t3_1										
N11.HOG0024536	OG0007915	n14						HO40_23xERB_hirisehap1_g16084.t1_1										
N11.HOG0024537	OG0007915	n16					ERB_F3_g11056.t1_1											
N11.HOG0024538	OG0007916	n0					ERB_F3_g23031.t1_1	HO40_23xERB_hirisehap1_g9502.t1_1										
N11.HOG0024539	OG0007918	n5						HO40_23xERB_hirisehap1_g7438.t1_1										
N11.HOG0024540	OG0007918	n11					ERB_F3_g29389.t1_1											
N11.HOG0024541	OG0007919	n10						HO40_23xERB_hirisehap1_g10769.t1_1										
N11.HOG0024542	OG0007920	n5					ERB_F3_g36236.t2_1	HO40_23xERB_hirisehap1_g7178.t2_1										
N11.HOG0024543	OG0007920	n9					ERB_F3_g36236.t1_1, ERB_F3_g26412.t1_1	HO40_23xERB_hirisehap1_g7178.t1_1										
N11.HOG0024544	OG0007921	n0					ERB_F3_g29322.t1_1	HO40_23xERB_hirisehap1_g7371.t1_1										
N11.HOG0024545	OG0007922	n5					ERB_F3_g36410.t1_1											
N11.HOG0024546	OG0007922	n8					ERB_F3_g29309.t1_1	HO40_23xERB_hirisehap1_g7355.t1_1										
N11.HOG0024547	OG0007923	n11					ERB_F3_g36404.t1_1											
N11.HOG0024548	OG0007923	n15					ERB_F3_g29302.t1_1	HO40_23xERB_hirisehap1_g7347.t1_1										
N11.HOG0024549	OG0007924	n0					ERB_F3_g31505.t1_1	HO40_23xERB_hirisehap1_g9939.t1_1										
N11.HOG0024550	OG0007925	n12					ERB_F3_g7010.t1_1	HO40_23xERB_hirisehap1_g5723.t1_1										
N11.HOG0024551	OG0007926	n9					ERB_F3_g26255.t1_1											
N11.HOG0024552	OG0007926	n11					ERB_F3_g36396.t1_1, ERB_F3_g29294.t1_1	HO40_23xERB_hirisehap1_g7339.t1_1										
N11.HOG0024553	OG0007927	n0					ERB_F3_g40367.t1_1, ERB_F3_g26262.t1_1, ERB_F3_g29285.t1_1, ERB_F3_g36388.t1_1	HO40_23xERB_hirisehap1_g7330.t1_1										
N11.HOG0024554	OG0007928	n5					ERB_F3_g40361.t1_1, ERB_F3_g26270.t1_1, ERB_F3_g36381.t1_1	HO40_23xERB_hirisehap1_g7322.t1_1										
N11.HOG0024555	OG0007929	n11					ERB_F3_g36365.t1_1	HO40_23xERB_hirisehap1_g7307.t1_1										
N11.HOG0024556	OG0007929	n17					ERB_F3_g26284.t1_1											
N11.HOG0024557	OG0007930	n7					ERB_F3_g26285.t1_1											
N11.HOG0024558	OG0007930	n13					ERB_F3_g36364.t1_1	HO40_23xERB_hirisehap1_g7306.t1_1										
N11.HOG0024559	OG0007931	n5						HO40_23xERB_hirisehap1_g7285.t1_1										
N11.HOG0024560	OG0007931	n9					ERB_F3_g26306.t1_1											
N11.HOG0024561	OG0007931	n15					ERB_F3_g36343.t1_1											
N11.HOG0024562	OG0007932	n7					ERB_F3_g36319.t1_1	HO40_23xERB_hirisehap1_g7261.t1_1										
N11.HOG0024563	OG0007932	n19					ERB_F3_g26329.t1_1											
N11.HOG0024564	OG0007933	n4						HO40_23xERB_hirisehap1_g7257.t1_1										
N11.HOG0024565	OG0007933	n12					ERB_F3_g26335.t1_1, ERB_F3_g36315.t1_1											
N11.HOG0024566	OG0007934	n9					ERB_F3_g36258.t1_1											
N11.HOG0024567	OG0007934	n18					ERB_F3_g26389.t1_1	HO40_23xERB_hirisehap1_g7200.t1_1										
N11.HOG0024568	OG0007935	n11					ERB_F3_g18103.t1_1	HO40_23xERB_hirisehap1_g9097.t1_1										
N11.HOG0024569	OG0007936	n9					ERB_F3_g26451.t1_1	HO40_23xERB_hirisehap1_g7137.t1_1										
N11.HOG0024570	OG0007937	n6					ERB_F3_g19080.t1_1	HO40_23xERB_hirisehap1_g10445.t1_1										
N11.HOG0024571	OG0007938	n4						HO40_23xERB_hirisehap1_g10767.t1_1										
N11.HOG0024572	OG0007939	n0					ERB_F3_g26526.t1_1	HO40_23xERB_hirisehap1_g7059.t1_1										
N11.HOG0024573	OG0007940	n12					ERB_F3_g19509.t1_1	HO40_23xERB_hirisehap1_g10876.t1_1										
N11.HOG0024574	OG0007941	n9					ERB_F3_g29555.t2_1											
N11.HOG0024575	OG0007941	n10					ERB_F3_g29555.t1_1	HO40_23xERB_hirisehap1_g7607.t1_1										
N11.HOG0024576	OG0007942	n0					ERB_F3_g29382.t1_1	HO40_23xERB_hirisehap1_g7431.t1_1										
N11.HOG0024577	OG0007943	n10						HO40_23xERB_hirisehap1_g7572.t1_1										
N11.HOG0024578	OG0007944	n13					ERB_F3_g36363.t1_1											
N11.HOG0024579	OG0007944	n17					ERB_F3_g26287.t1_1											
N11.HOG0024580	OG0007944	n20						HO40_23xERB_hirisehap1_g7303.t1_1										
N11.HOG0024581	OG0007945	n0					ERB_F3_g29331.t1_1	HO40_23xERB_hirisehap1_g7380.t1_1										
N11.HOG0024582	OG0007946	n14					ERB_F3_g29469.t1_1	HO40_23xERB_hirisehap1_g7520.t1_1										
N11.HOG0024583	OG0007947	n0					ERB_F3_g29466.t1_1	HO40_23xERB_hirisehap1_g7517.t1_1										
N11.HOG0024584	OG0007948	n5						HO40_23xERB_hirisehap1_g15637.t1_1										
N11.HOG0024585	OG0007948	n12					ERB_F3_g21427.t1_1											
N11.HOG0024586	OG0007949	n5					ERB_F3_g17838.t1_1	HO40_23xERB_hirisehap1_g8822.t1_1										
N11.HOG0024587	OG0007950	n9					ERB_F3_g29438.t1_1	HO40_23xERB_hirisehap1_g7483.t1_1										
N11.HOG0024588	OG0007951	n19					ERB_F3_g18869.t1_1	HO40_23xERB_hirisehap1_g10260.t1_1										
N11.HOG0024589	OG0007952	n0					ERB_F3_g23034.t1_1	HO40_23xERB_hirisehap1_g9499.t1_1										
N11.HOG0024590	OG0007953	n10					ERB_F3_g18119.t1_1											
N11.HOG0024591	OG0007954	n4					ERB_F3_g29602.t1_1	HO40_23xERB_hirisehap1_g7660.t1_1										
N11.HOG0024592	OG0007955	n6					ERB_F3_g17685.t1_1	HO40_23xERB_hirisehap1_g8669.t1_1										
N11.HOG0024593	OG0007956	n0					ERB_F3_g23027.t1_1	HO40_23xERB_hirisehap1_g9506.t1_1										
N11.HOG0024594	OG0007957	n7						HO40_23xERB_hirisehap1_g16306.t1_1										
N11.HOG0024595	OG0007957	n16					ERB_F3_g11249.t1_1											
N11.HOG0024596	OG0007958	n6					ERB_F3_g19421.t1_1	HO40_23xERB_hirisehap1_g10794.t1_1										
N11.HOG0024597	OG0007959	n0					ERB_F3_g26853.t1_1	HO40_23xERB_hirisehap1_g6725.t1_1										
N11.HOG0024598	OG0007960	n10						HO40_23xERB_hirisehap1_g6663.t1_1										
N11.HOG0024599	OG0007961	n9					ERB_F3_g26914.t1_1	HO40_23xERB_hirisehap1_g6662.t1_1										
N11.HOG0024600	OG0007962	n11					ERB_F3_g18788.t1_1	HO40_23xERB_hirisehap1_g10177.t1_1										
N11.HOG0024601	OG0007963	n6						HO40_23xERB_hirisehap1_g6619.t1_1										
N11.HOG0024602	OG0007963	n10						HO40_23xERB_hirisehap1_g6619.t2_1										
N11.HOG0024603	OG0007964	n0					ERB_F3_g26965.t1_1	HO40_23xERB_hirisehap1_g6609.t1_1										
N11.HOG0024604	OG0007965	n5					ERB_F3_g26967.t1_1	HO40_23xERB_hirisehap1_g6607.t1_1										
N11.HOG0024605	OG0007966	n11					ERB_F3_g29699.t1_1	HO40_23xERB_hirisehap1_g7754.t1_1										
N11.HOG0024606	OG0007967	n4					ERB_F3_g26999.t1_1	HO40_23xERB_hirisehap1_g6573.t1_1										
N11.HOG0024607	OG0007968	n0					ERB_F3_g27011.t1_1	HO40_23xERB_hirisehap1_g6560.t1_1										
N11.HOG0024608	OG0007969	n19					ERB_F3_g27027.t1_1											
N11.HOG0024609	OG0007970	n0					ERB_F3_g17884.t1_1	HO40_23xERB_hirisehap1_g8874.t1_1										
N11.HOG0024610	OG0007971	n0					ERB_F3_g38408.t1_1	HO40_23xERB_hirisehap1_g10946.t1_1										
N11.HOG0024611	OG0007972	n0					ERB_F3_g29650.t1_1	HO40_23xERB_hirisehap1_g7706.t1_1										
N11.HOG0024612	OG0007973	n7					ERB_F3_g18645.t1_1	HO40_23xERB_hirisehap1_g10033.t1_1										
N11.HOG0024613	OG0007974	n18					ERB_F3_g17070.t1_1											
N11.HOG0024614	OG0007975	n11					ERB_F3_g26530.t1_1	HO40_23xERB_hirisehap1_g7054.t1_1										
N11.HOG0024615	OG0007976	n7					ERB_F3_g16989.t1_1	HO40_23xERB_hirisehap1_g7981.t1_1										
N11.HOG0024616	OG0007977	n0					ERB_F3_g38362.t1_1	HO40_23xERB_hirisehap1_g10984.t1_1										
N11.HOG0024617	OG0007978	n9					ERB_F3_g17899.t1_1	HO40_23xERB_hirisehap1_g8887.t1_1										
N11.HOG0024618	OG0007979	n0					ERB_F3_g31488.t1_1	HO40_23xERB_hirisehap1_g9953.t1_1										
N11.HOG0024619	OG0007980	n0					ERB_F3_g4905.t1_1	HO40_23xERB_hirisehap1_g14626.t1_1										
N11.HOG0024620	OG0007981	n0					ERB_F3_g4415.t1_1	HO40_23xERB_hirisehap1_g14162.t1_1										
N11.HOG0024621	OG0007982	n6					ERB_F3_g4475.t1_1	HO40_23xERB_hirisehap1_g14215.t1_1										
