HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N13.HOG0034567	OG0012060	n0										I3_g31011.t1_1	JL_Mother_g30256.t1_1					
N13.HOG0034568	OG0012061	n0										I3_g31007.t1_1	JL_Mother_g30254.t1_1					
N13.HOG0034569	OG0012062	n8										I3_g47879.t1_1						
N13.HOG0034570	OG0012062	n11										I3_g47804.t1_1						
N13.HOG0034571	OG0012063	n4										I3_g23455.t1_1						
N13.HOG0034572	OG0012063	n5										I3_g27988.t1_1	JL_Mother_g39050.t2_1, JL_Mother_g39823.t1_1, JL_Mother_g39050.t1_1					
N13.HOG0034573	OG0012064	n0										I3_g40731.t1_1, I3_g39226.t1_1	JL_Mother_g19721.t1_1					
N13.HOG0034574	OG0012065	n6										I3_g29924.t1_1	JL_Mother_g22254.t1_1					
N13.HOG0034575	OG0012066	n8										I3_g20201.t1_1	JL_Mother_g16453.t1_1					
N13.HOG0034576	OG0012066	n11											JL_Mother_g16994.t1_1					
N13.HOG0034577	OG0012066	n13										I3_g9038.t1_1						
N13.HOG0034578	OG0012067	n10										I3_g39835.t1_1						
N13.HOG0034579	OG0012067	n12										I3_g28843.t1_1	JL_Mother_g38355.t1_1					
N13.HOG0034580	OG0012068	n10										I3_g38881.t1_1						
N13.HOG0034581	OG0012068	n12										I3_g30617.t1_1						
N13.HOG0034582	OG0012068	n14											JL_Mother_g14634.t1_1					
N13.HOG0034583	OG0012069	n7										I3_g46341.t1_1						
N13.HOG0034584	OG0012069	n12										I3_g48630.t1_1	JL_Mother_g39455.t1_1					
N13.HOG0034585	OG0012070	n7										I3_g9213.t1_1	JL_Mother_g32655.t1_1					
N13.HOG0034586	OG0012070	n9										I3_g14410.t1_1	JL_Mother_g32077.t1_1					
N13.HOG0034587	OG0012071	n5										I3_g28637.t2_1	JL_Mother_g11825.t1_1					
N13.HOG0034588	OG0012071	n15										I3_g28637.t1_1						
N13.HOG0034589	OG0012072	n5										I3_g49112.t1_1	JL_Mother_g19663.t1_1					
N13.HOG0034590	OG0012072	n18										I3_g48207.t1_1						
N13.HOG0034591	OG0012073	n6										I3_g41982.t1_1						
N13.HOG0034592	OG0012073	n17										I3_g23586.t1_1						
N13.HOG0034593	OG0012073	n18											JL_Mother_g24561.t1_1					
N13.HOG0034594	OG0012074	n0										I3_g39873.t1_1	JL_Mother_g38394.t1_1					
N13.HOG0034595	OG0012075	n0										I3_g38851.t1_1, I3_g30558.t1_1	JL_Mother_g14659.t1_1					
N13.HOG0034596	OG0012076	n0										I3_g30515.t1_1, I3_g38798.t1_1	JL_Mother_g14705.t1_1					
N13.HOG0034597	OG0012077	n15										I3_g25924.t1_1						
N13.HOG0034598	OG0012077	n18											JL_Mother_g732.t1_1					
N13.HOG0034599	OG0012078	n0										I3_g5850.t1_1, I3_g11328.t1_1	JL_Mother_g23103.t1_1, JL_Mother_g13389.t1_1					
N13.HOG0034600	OG0012079	n1											JL_Mother_g19778.t1_1					
N13.HOG0034601	OG0012079	n6										I3_g42609.t1_1	JL_Mother_g19772.t1_1					
N13.HOG0034602	OG0012080	n0										I3_g31031.t1_1	JL_Mother_g36872.t1_1					
N13.HOG0034603	OG0012081	n9										I3_g18511.t1_1						
N13.HOG0034604	OG0012081	n13										I3_g38923.t2_1						
N13.HOG0034605	OG0012081	n18										I3_g38923.t1_1						
N13.HOG0034606	OG0012082	n0										I3_g21728.t1_1	JL_Mother_g20522.t1_1					
N13.HOG0034607	OG0012083	n3										I3_g39922.t1_1	JL_Mother_g40090.t1_1					
N13.HOG0034608	OG0012084	n8											JL_Mother_g22305.t1_1					
N13.HOG0034609	OG0012085	n10										I3_g45856.t1_1	JL_Mother_g38477.t1_1					
N13.HOG0034610	OG0012086	n8										I3_g39242.t1_1						
N13.HOG0034611	OG0012086	n12										I3_g40713.t1_1	JL_Mother_g19733.t1_1					
N13.HOG0034612	OG0012087	n0										I3_g27031.t1_1, I3_g26043.t1_1	JL_Mother_g24262.t1_1					
N13.HOG0034613	OG0012088	n0										I3_g27032.t1_1, I3_g26042.t1_1	JL_Mother_g24261.t1_1					
N13.HOG0034614	OG0012089	n0										I3_g48940.t1_1, I3_g49358.t1_1	JL_Mother_g30207.t1_1					
N13.HOG0034615	OG0012090	n5										I3_g14306.t1_1, I3_g11415.t1_1	JL_Mother_g8895.t1_1					
N13.HOG0034616	OG0012090	n13											JL_Mother_g29946.t1_1					
N13.HOG0034617	OG0012091	n0										I3_g28903.t1_1	JL_Mother_g36968.t1_1					
N13.HOG0034618	OG0012092	n7										I3_g31189.t1_1	JL_Mother_g36982.t1_1					
N13.HOG0034619	OG0012092	n11										I3_g28923.t1_1						
N13.HOG0034620	OG0012093	n7										I3_g41932.t1_1						
N13.HOG0034621	OG0012093	n12										I3_g28892.t1_1	JL_Mother_g36958.t1_1					
N13.HOG0034622	OG0012094	n0										I3_g41926.t1_1, I3_g28886.t1_1	JL_Mother_g36952.t1_1					
N13.HOG0034623	OG0012095	n8										I3_g41927.t1_1, I3_g28887.t1_1	JL_Mother_g36953.t1_1					
N13.HOG0034624	OG0012096	n0										I3_g28885.t1_1, I3_g41925.t1_1	JL_Mother_g36951.t1_1					
N13.HOG0034625	OG0012097	n9										I3_g46189.t1_1, I3_g40277.t1_1						
N13.HOG0034626	OG0012097	n11											JL_Mother_g35544.t1_1					
N13.HOG0034627	OG0012098	n4										I3_g47814.t1_1	JL_Mother_g41279.t1_1					
N13.HOG0034628	OG0012098	n12										I3_g47866.t1_1						
N13.HOG0034629	OG0012099	n4										I3_g39896.t1_1	JL_Mother_g38417.t1_1					
N13.HOG0034630	OG0012100	n0										I3_g20778.t1_1	JL_Mother_g23714.t1_1					
N13.HOG0034631	OG0012101	n0										I3_g30565.t1_1, I3_g38858.t1_1	JL_Mother_g14652.t1_1					
N13.HOG0034632	OG0012102	n10										I3_g44534.t1_1	JL_Mother_g35591.t1_1					
N13.HOG0034633	OG0012103	n6										I3_g44546.t1_1	JL_Mother_g35581.t1_1					
N13.HOG0034634	OG0012104	n11										I3_g47658.t1_1	JL_Mother_g32164.t1_1					
N13.HOG0034635	OG0012105	n8										I3_g40597.t1_1						
N13.HOG0034636	OG0012105	n9										I3_g47661.t1_1						
N13.HOG0034637	OG0012107	n7										I3_g31173.t1_1	JL_Mother_g37001.t1_1					
N13.HOG0034638	OG0012107	n15										I3_g28943.t1_1						
N13.HOG0034639	OG0012108	n13										I3_g5897.t1_1						
N13.HOG0034640	OG0012108	n17										I3_g11289.t1_1						
N13.HOG0034641	OG0012109	n10											JL_Mother_g14676.t1_1					
N13.HOG0034642	OG0012110	n6										I3_g30477.t1_1						
N13.HOG0034643	OG0012110	n10										I3_g49934.t1_1	JL_Mother_g14734.t1_1					
N13.HOG0034644	OG0012111	n7										I3_g31075.t1_1	JL_Mother_g36913.t1_1					
N13.HOG0034645	OG0012111	n9										I3_g29037.t1_1	JL_Mother_g34273.t1_1					
N13.HOG0034646	OG0012112	n0										I3_g40692.t1_1, I3_g39270.t1_1	JL_Mother_g19762.t1_1					
N13.HOG0034647	OG0012113	n11											JL_Mother_g23711.t1_1					
N13.HOG0034648	OG0012114	n6										I3_g39260.t1_1	JL_Mother_g19754.t1_1					
N13.HOG0034649	OG0012114	n15										I3_g40699.t1_1						
N13.HOG0034650	OG0012115	n15										I3_g45898.t1_1	JL_Mother_g38438.t1_1					
N13.HOG0034651	OG0012116	n5										I3_g30002.t1_1	JL_Mother_g40027.t1_1					
N13.HOG0034652	OG0012116	n11										I3_g39359.t1_1	JL_Mother_g38077.t1_1					
N13.HOG0034653	OG0012117	n0										I3_g18639.t1_1, I3_g25931.t1_1	JL_Mother_g722.t1_1					
N13.HOG0034654	OG0012118	n0										I3_g49307.t1_1, I3_g39850.t1_1	JL_Mother_g38370.t1_1					
N13.HOG0034655	OG0012119	n10										I3_g49308.t1_1						
N13.HOG0034656	OG0012119	n12										I3_g39851.t1_1	JL_Mother_g38371.t1_1					
N13.HOG0034657	OG0012120	n0										I3_g30464.t1_1, I3_g49924.t1_1	JL_Mother_g14746.t1_1					
N13.HOG0034658	OG0012121	n0										I3_g26923.t1_1	JL_Mother_g26858.t1_1					
N13.HOG0034659	OG0012122	n11										I3_g31079.t1_1						
N13.HOG0034660	OG0012122	n16										I3_g29033.t1_1	JL_Mother_g36916.t1_1					
N13.HOG0034661	OG0012123	n4										I3_g33328.t1_1						
N13.HOG0034662	OG0012123	n12										I3_g36245.t1_1	JL_Mother_g25832.t1_1					
N13.HOG0034663	OG0012124	n6											JL_Mother_g14700.t1_1					
N13.HOG0034664	OG0012124	n9										I3_g30519.t1_1						
N13.HOG0034665	OG0012124	n17										I3_g38806.t1_1						
N13.HOG0034666	OG0012125	n7										I3_g28965.t1_1						
N13.HOG0034667	OG0012125	n11										I3_g31153.t1_1						
N13.HOG0034668	OG0012126	n6										I3_g29066.t1_1	JL_Mother_g36884.t1_1					
N13.HOG0034669	OG0012126	n11										I3_g31049.t1_1	JL_Mother_g34304.t1_1					
N13.HOG0034670	OG0012127	n9										I3_g31050.t1_1	JL_Mother_g34298.t1_1					
N13.HOG0034671	OG0012127	n14										I3_g29058.t1_1	JL_Mother_g36893.t1_1					
N13.HOG0034672	OG0012128	n0										I3_g31055.t1_1, I3_g29053.t1_1	JL_Mother_g34293.t1_1, JL_Mother_g36898.t1_1					
N13.HOG0034673	OG0012129	n0										I3_g31062.t1_1, I3_g29046.t1_1	JL_Mother_g36905.t1_1, JL_Mother_g34287.t1_1					
N13.HOG0034674	OG0012130	n9										I3_g30032.t1_1, I3_g6233.t1_1	JL_Mother_g33739.t1_1					
N13.HOG0034675	OG0012131	n5										I3_g31057.t1_1	JL_Mother_g36900.t1_1					
N13.HOG0034676	OG0012131	n11										I3_g29052.t1_1	JL_Mother_g34292.t1_1					
N13.HOG0034677	OG0012132	n0										I3_g44284.t1_1, I3_g23561.t1_1	JL_Mother_g25892.t1_1					
N13.HOG0034678	OG0012133	n4										I3_g25378.t2_1	JL_Mother_g3669.t1_1					
N13.HOG0034679	OG0012133	n11										I3_g25378.t1_1	JL_Mother_g7272.t1_1					
N13.HOG0034680	OG0012134	n7										I3_g30441.t1_1						
N13.HOG0034681	OG0012134	n18										I3_g28124.t1_1						
N13.HOG0034682	OG0012135	n5										I3_g40687.t1_1, I3_g23345.t1_1						
N13.HOG0034683	OG0012136	n11										I3_g49435.t1_1, I3_g18539.t1_1	JL_Mother_g33108.t1_1, JL_Mother_g5165.t1_1					
N13.HOG0034684	OG0012137	n0										I3_g28043.t1_1, I3_g23511.t1_1	JL_Mother_g14860.t1_1					
N13.HOG0034685	OG0012138	n0										I3_g30535.t1_1, I3_g38826.t1_1	JL_Mother_g14683.t1_1					
N13.HOG0034686	OG0012139	n9										I3_g46203.t1_1	JL_Mother_g35527.t1_1					
N13.HOG0034687	OG0012140	n7										I3_g9116.t1_1						
N13.HOG0034688	OG0012140	n9										I3_g20113.t1_1	JL_Mother_g17063.t1_1					
N13.HOG0034689	OG0012141	n0										I3_g28977.t1_1, I3_g31140.t1_1	JL_Mother_g34207.t1_1					
N13.HOG0034690	OG0012142	n10										I3_g33329.t1_1						
N13.HOG0034691	OG0012143	n6										I3_g9058.t1_1, I3_g20177.t1_1	JL_Mother_g17013.t1_1, JL_Mother_g16433.t1_1					
N13.HOG0034692	OG0012144	n0										I3_g30986.t1_1, I3_g49189.t1_1	JL_Mother_g30240.t1_1					
N13.HOG0034693	OG0012145	n6										I3_g9260.t1_1	JL_Mother_g8962.t1_1					
N13.HOG0034694	OG0012145	n12										I3_g14384.t1_1	JL_Mother_g40039.t1_1					
N13.HOG0034695	OG0012146	n0										I3_g38838.t1_1, I3_g30545.t1_1	JL_Mother_g14672.t1_1					
N13.HOG0034696	OG0012147	n0										I3_g47824.t1_1, I3_g47857.t1_1	JL_Mother_g41269.t1_1					
N13.HOG0034697	OG0012148	n0										I3_g31076.t1_1, I3_g29036.t1_1	JL_Mother_g36914.t1_1, JL_Mother_g34272.t1_1					
N13.HOG0034698	OG0012149	n0										I3_g29069.t1_1, I3_g31046.t1_1	JL_Mother_g34309.t1_1, JL_Mother_g36880.t1_1					
N13.HOG0034699	OG0012150	n3										I3_g39362.t1_1, I3_g29996.t1_1	JL_Mother_g40033.t1_1					
N13.HOG0034700	OG0012150	n16											JL_Mother_g38074.t1_1					
N13.HOG0034701	OG0012151	n0										I3_g18469.t1_1, I3_g18677.t1_1	JL_Mother_g685.t2_1					
N13.HOG0034702	OG0012152	n9										I3_g23587.t1_1						
N13.HOG0034703	OG0012152	n11										I3_g41983.t1_1	JL_Mother_g24560.t1_1					
N13.HOG0034704	OG0012153	n7										I3_g46780.t1_1, I3_g45138.t1_1	JL_Mother_g25859.t1_1					
N13.HOG0034705	OG0012154	n7										I3_g44525.t1_1	JL_Mother_g35605.t1_1					
N13.HOG0034706	OG0012154	n18										I3_g40682.t1_1						
N13.HOG0034707	OG0012155	n5										I3_g26123.t1_1						
N13.HOG0034708	OG0012155	n10										I3_g26963.t1_1	JL_Mother_g26809.t1_1					
N13.HOG0034709	OG0012156	n6										I3_g28001.t1_1	JL_Mother_g39838.t1_1					
N13.HOG0034710	OG0012156	n16										I3_g23465.t1_1						
N13.HOG0034711	OG0012157	n8										I3_g45410.t1_1						
N13.HOG0034712	OG0012157	n18											JL_Mother_g30192.t1_1					
N13.HOG0034713	OG0012158	n5										I3_g41245.t1_1						
N13.HOG0034714	OG0012159	n0										I3_g46339.t1_1, I3_g48628.t1_1	JL_Mother_g39453.t1_1					
N13.HOG0034715	OG0012160	n0										I3_g39910.t1_1	JL_Mother_g40078.t1_1					
N13.HOG0034716	OG0012161	n0										I3_g27044.t1_1, I3_g26029.t1_1	JL_Mother_g24253.t1_1					
N13.HOG0034717	OG0012162	n14										I3_g35089.t1_1						
N13.HOG0034718	OG0012162	n18										I3_g45176.t1_1						
N13.HOG0034719	OG0012163	n5										I3_g20762.t1_1						
N13.HOG0034720	OG0012163	n17											JL_Mother_g23702.t1_1					
N13.HOG0034721	OG0012164	n0										I3_g45132.t1_1, I3_g46791.t1_1	JL_Mother_g25872.t1_1					
N13.HOG0034722	OG0012165	n10											JL_Mother_g40114.t1_1					
N13.HOG0034723	OG0012165	n12										I3_g48290.t1_1	JL_Mother_g38509.t1_1					
N13.HOG0034724	OG0012166	n8										I3_g23381.t1_1	JL_Mother_g30911.t1_1					
N13.HOG0034725	OG0012167	n0										I3_g30618.t1_1, I3_g38882.t1_1	JL_Mother_g14633.t1_1					
N13.HOG0034726	OG0012168	n6										I3_g23457.t1_1						
N13.HOG0034727	OG0012168	n7										I3_g27991.t1_1	JL_Mother_g39052.t1_1, JL_Mother_g39829.t1_1					
N13.HOG0034728	OG0012169	n0										I3_g20110.t1_1, I3_g9122.t1_1	JL_Mother_g17067.t1_1					
N13.HOG0034729	OG0012170	n6											JL_Mother_g14771.t1_1					
N13.HOG0034730	OG0012170	n12										I3_g28116.t1_1						
N13.HOG0034731	OG0012170	n13										I3_g30432.t1_1						
N13.HOG0034732	OG0012171	n7										I3_g27998.t1_1	JL_Mother_g39835.t1_1					
N13.HOG0034733	OG0012171	n18										I3_g23463.t1_1						
N13.HOG0034734	OG0012172	n10											JL_Mother_g40959.t1_1					
N13.HOG0034735	OG0012172	n13											JL_Mother_g39434.t1_1					
N13.HOG0034736	OG0012172	n15										I3_g46327.t1_1						
N13.HOG0034737	OG0012173	n0										I3_g46328.t1_1, I3_g49202.t1_1	JL_Mother_g39435.t1_1, JL_Mother_g40958.t1_1					
N13.HOG0034738	OG0012174	n0										I3_g45891.t1_1	JL_Mother_g38445.t1_1					
N13.HOG0034739	OG0012175	n4										I3_g39259.t1_1	JL_Mother_g19753.t1_1					
N13.HOG0034740	OG0012175	n17										I3_g40700.t1_1						
N13.HOG0034741	OG0012176	n10										I3_g14385.t1_1	JL_Mother_g40036.t1_1					
N13.HOG0034742	OG0012176	n12										I3_g9259.t1_1	JL_Mother_g8964.t1_1					
N13.HOG0034743	OG0012177	n5										I3_g27019.t1_1	JL_Mother_g24277.t1_1					
N13.HOG0034744	OG0012177	n7										I3_g26060.t1_1						
N13.HOG0034745	OG0012178	n5										I3_g8908.t1_1	JL_Mother_g31456.t1_1					
N13.HOG0034746	OG0012179	n6										I3_g45842.t1_1						
N13.HOG0034747	OG0012179	n9											JL_Mother_g38490.t1_1					
N13.HOG0034748	OG0012180	n3										I3_g39937.t1_1	JL_Mother_g40104.t1_1					
N13.HOG0034749	OG0012181	n10										I3_g8834.t1_1	JL_Mother_g11675.t1_1					
N13.HOG0034750	OG0012182	n3										I3_g9269.t1_1, I3_g14379.t1_1	JL_Mother_g8956.t1_1					
N13.HOG0034751	OG0012182	n17											JL_Mother_g40044.t1_1					
N13.HOG0034752	OG0012183	n5										I3_g9263.t1_1, I3_g14382.t1_1	JL_Mother_g40041.t1_1					
N13.HOG0034753	OG0012183	n17											JL_Mother_g8961.t1_1					
N13.HOG0034754	OG0012184	n7										I3_g38792.t1_1	JL_Mother_g14711.t1_1					
N13.HOG0034755	OG0012184	n18										I3_g30504.t1_1						
N13.HOG0034756	OG0012185	n13										I3_g30563.t1_1						
N13.HOG0034757	OG0012185	n16										I3_g38856.t1_1						
N13.HOG0034758	OG0012186	n0										I3_g42587.t1_1	JL_Mother_g19798.t1_1					
N13.HOG0034759	OG0012187	n10										I3_g44302.t1_1						
N13.HOG0034760	OG0012187	n12										I3_g46798.t1_1						
N13.HOG0034761	OG0012187	n15											JL_Mother_g25881.t1_1					
N13.HOG0034762	OG0012188	n8										I3_g11376.t1_1	JL_Mother_g13458.t1_1					
N13.HOG0034763	OG0012188	n9										I3_g14260.t1_1	JL_Mother_g29982.t1_1					
N13.HOG0034764	OG0012189	n4										I3_g27978.t1_1	JL_Mother_g39038.t1_1					
N13.HOG0034765	OG0012189	n18										I3_g23447.t1_1						
N13.HOG0034766	OG0012190	n6										I3_g48150.t1_1						
N13.HOG0034767	OG0012190	n13										I3_g48155.t1_1						
N13.HOG0034768	OG0012190	n14										I3_g41260.t1_1	JL_Mother_g14576.t1_1					
N13.HOG0034769	OG0012191	n14											JL_Mother_g19756.t1_1					
N13.HOG0034770	OG0012191	n15										I3_g40698.t1_1						
N13.HOG0034771	OG0012191	n16										I3_g39261.t1_1						
N13.HOG0034772	OG0012192	n0										I3_g39911.t1_1	JL_Mother_g40079.t1_1					
N13.HOG0034773	OG0012193	n8										I3_g45162.t1_1						
N13.HOG0034774	OG0012193	n13										I3_g35103.t1_1						
N13.HOG0034775	OG0012194	n5										I3_g5807.t1_1, I3_g11371.t1_1	JL_Mother_g13453.t1_1, JL_Mother_g29990.t1_1					
N13.HOG0034776	OG0012195	n5										I3_g18561.t1_1						
N13.HOG0034777	OG0012195	n17											JL_Mother_g5149.t1_1					
N13.HOG0034778	OG0012195	n18											JL_Mother_g33083.t1_1					
N13.HOG0034779	OG0012196	n4											JL_Mother_g33098.t1_1					
N13.HOG0034780	OG0012196	n15										I3_g18541.t1_1, I3_g49432.t1_1	JL_Mother_g5162.t1_1					
N13.HOG0034781	OG0012197	n0										I3_g23648.t1_1, I3_g37484.t1_1	JL_Mother_g41246.t1_1, JL_Mother_g24504.t1_1					
N13.HOG0034782	OG0012198	n11										I3_g39857.t1_1	JL_Mother_g38377.t1_1					
N13.HOG0034783	OG0012199	n6										I3_g40223.t1_1						
N13.HOG0034784	OG0012199	n12										I3_g41315.t1_1						
N13.HOG0034785	OG0012199	n14											JL_Mother_g35491.t1_1					
N13.HOG0034786	OG0012200	n0										I3_g30540.t1_1, I3_g38832.t1_1	JL_Mother_g14678.t1_1					
N13.HOG0034787	OG0012201	n5											JL_Mother_g30908.t1_1					
N13.HOG0034788	OG0012201	n10										I3_g23377.t1_1						
N13.HOG0034789	OG0012202	n0										I3_g18659.t1_1, I3_g18437.t1_1	JL_Mother_g699.t1_1					
N13.HOG0034790	OG0012203	n6											JL_Mother_g26446.t2_1					
N13.HOG0034791	OG0012203	n8										I3_g32937.t1_1	JL_Mother_g26446.t1_1, JL_Mother_g5068.t1_1					
N13.HOG0034792	OG0012204	n4										I3_g14740.t1_1	JL_Mother_g34988.t2_1					
N13.HOG0034793	OG0012204	n7										I3_g14440.t1_1	JL_Mother_g35141.t1_1, JL_Mother_g32683.t1_1					
N13.HOG0034794	OG0012204	n16											JL_Mother_g19874.t1_1					
N13.HOG0034795	OG0012205	n8										I3_g20114.t1_1	JL_Mother_g17062.t1_1					
N13.HOG0034796	OG0012205	n18										I3_g9115.t1_1						
N13.HOG0034797	OG0012206	n2										I3_g27033.t1_1, I3_g26039.t1_1	JL_Mother_g24260.t1_1					
N13.HOG0034798	OG0012207	n6											JL_Mother_g19578.t1_1					
N13.HOG0034799	OG0012207	n13										I3_g4754.t1_1						
N13.HOG0034800	OG0012208	n4										I3_g26941.t1_1	JL_Mother_g32112.t1_1					
N13.HOG0034801	OG0012208	n15										I3_g26168.t1_1	JL_Mother_g26844.t1_1					
N13.HOG0034802	OG0012209	n15										I3_g21193.t1_1						
N13.HOG0034803	OG0012210	n10										I3_g41922.t1_1, I3_g28882.t1_1	JL_Mother_g36948.t1_1					
N13.HOG0034804	OG0012211	n5										I3_g26184.t1_1	JL_Mother_g26854.t1_1					
N13.HOG0034805	OG0012211	n15										I3_g26927.t1_1	JL_Mother_g32124.t1_1					
N13.HOG0034806	OG0012212	n0										I3_g40710.t1_1, I3_g39245.t1_1	JL_Mother_g19736.t1_1					
N13.HOG0034807	OG0012213	n5										I3_g9270.t1_1						
N13.HOG0034808	OG0012213	n12										I3_g14373.t1_1	JL_Mother_g40045.t1_1					
N13.HOG0034809	OG0012213	n16											JL_Mother_g8955.t1_1					
N13.HOG0034810	OG0012214	n4										I3_g47551.t1_1, I3_g35122.t1_1	JL_Mother_g22318.t1_1					
N13.HOG0034811	OG0012215	n8										I3_g20749.t1_1	JL_Mother_g23688.t1_1					
N13.HOG0034812	OG0012216	n0										I3_g23739.t1_1	JL_Mother_g14230.t1_1					
N13.HOG0034813	OG0012217	n0										I3_g30170.t1_1						
N13.HOG0034814	OG0012218	n0										I3_g30188.t1_1	JL_Mother_g6962.t1_1					
N13.HOG0034815	OG0012219	n4											JL_Mother_g8553.t1_1					
N13.HOG0034816	OG0012219	n7										I3_g27818.t1_1	JL_Mother_g6798.t1_1					
N13.HOG0034817	OG0012220	n7										I3_g9320.t1_1	JL_Mother_g8850.t1_1					
N13.HOG0034818	OG0012220	n14											JL_Mother_g5595.t1_1					
N13.HOG0034819	OG0012221	n0										I3_g36455.t1_1	JL_Mother_g20156.t1_1					
N13.HOG0034820	OG0012222	n7											JL_Mother_g14018.t1_1					
N13.HOG0034821	OG0012222	n8											JL_Mother_g15255.t1_1					
N13.HOG0034822	OG0012222	n13										I3_g23958.t1_1						
N13.HOG0034823	OG0012223	n0										I3_g267.t1_1	JL_Mother_g1410.t1_1, JL_Mother_g2331.t1_1					
N13.HOG0034824	OG0012224	n6										I3_g647.t1_1	JL_Mother_g30768.t1_1, JL_Mother_g30768.t2_1					
N13.HOG0034825	OG0012224	n10										I3_g647.t2_1						
N13.HOG0034826	OG0012225	n0										I3_g14607.t1_1						
N13.HOG0034827	OG0012226	n7										I3_g30222.t1_1						
N13.HOG0034828	OG0012226	n9											JL_Mother_g6997.t1_1					
N13.HOG0034829	OG0012227	n0										I3_g36346.t1_1	JL_Mother_g32349.t1_1					
N13.HOG0034830	OG0012228	n0										I3_g10150.t1_1	JL_Mother_g7133.t1_1					
N13.HOG0034831	OG0012229	n11										I3_g8667.t1_1	JL_Mother_g27525.t1_1, JL_Mother_g20925.t1_1					
N13.HOG0034832	OG0012230	n0										I3_g14681.t1_1	JL_Mother_g22159.t1_1					
N13.HOG0034833	OG0012231	n2											JL_Mother_g19015.t1_1					
N13.HOG0034834	OG0012231	n12										I3_g21361.t1_1						
N13.HOG0034835	OG0012232	n0										I3_g9504.t1_1	JL_Mother_g4683.t1_1					
N13.HOG0034836	OG0012233	n5											JL_Mother_g34332.t1_1					
N13.HOG0034837	OG0012233	n6										I3_g8540.t1_1	JL_Mother_g36123.t1_1, JL_Mother_g34332.t2_1					
N13.HOG0034838	OG0012234	n7										I3_g21370.t2_1, I3_g21370.t1_1						
N13.HOG0034839	OG0012234	n16											JL_Mother_g19022.t1_1					
N13.HOG0034840	OG0012235	n8										I3_g10149.t1_1	JL_Mother_g7134.t1_1					
N13.HOG0034841	OG0012236	n6										I3_g10133.t1_1	JL_Mother_g7149.t1_1					
N13.HOG0034842	OG0012237	n0										I3_g38745.t1_1	JL_Mother_g15448.t1_1					
