HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N1.HOG0017686	OG0017472	n0												PON76664.1		PON86188.1		
N1.HOG0017687	OG0017473	n0												PON45158.1		POO00530.1		
N1.HOG0017688	OG0017475	n0												PON76512.1		POO03930.1		
N1.HOG0017689	OG0017476	n0												PON54456.1, PON59621.1		PON85733.1		
N1.HOG0017690	OG0017477	n0												PON46161.1		PON77841.1		
N1.HOG0017691	OG0017478	n0												PON41897.1		PON99403.1		
N1.HOG0017692	OG0017479	n0												PON65201.1		PON42955.1		
N1.HOG0017693	OG0017480	n0												PON38722.1		PON94153.1		
N1.HOG0017694	OG0017481	n0												PON60265.1		PON67533.1		
N1.HOG0017695	OG0017484	n0												PON35553.1		PON88981.1		
N1.HOG0017696	OG0017486	n0												PON61079.1		PON93348.1		
N1.HOG0017697	OG0017487	n0												PON69386.1		PON96515.1		
N1.HOG0017698	OG0017488	n0												PON67146.1		PON51251.1		
N1.HOG0017699	OG0017489	n0												PON37534.1		PON92356.1		
N1.HOG0017700	OG0017490	n0												PON76079.1		PON83898.1		
N1.HOG0017701	OG0017492	n0												PON75964.1		PON97914.1		
N1.HOG0017702	OG0017494	n0												PON52568.1		PON45532.1		
N1.HOG0017703	OG0017495	n0												PON54766.1		POO00968.1		
N1.HOG0017704	OG0017497	n0												PON61456.1		POO00447.1		
N1.HOG0017705	OG0017498	n0												PON51497.1		PON91985.1		
N1.HOG0017706	OG0017499	n0												PON45572.1		PON74449.1		
N1.HOG0017707	OG0017504	n0												PON65555.1		POO03727.1		
N1.HOG0017708	OG0017505	n0												PON65553.1		POO03725.1		
N1.HOG0017709	OG0017506	n0												PON72625.1		PON57518.1		
N1.HOG0017710	OG0017507	n0												PON53827.1		PON92957.1		
N1.HOG0017711	OG0017510	n0												PON36806.1		PON96098.1		
N1.HOG0017712	OG0017511	n0												PON39547.1		POO03251.1		
N1.HOG0017713	OG0017512	n0												PON37996.1		PON95028.1		
N1.HOG0017714	OG0017513	n0												PON45558.1		PON74184.1		
N1.HOG0017715	OG0017514	n0												PON63621.1		POO03271.1		
N1.HOG0017716	OG0017515	n0												PON38992.1		PON92789.1		
N1.HOG0017717	OG0017516	n0												PON51277.1		PON84322.1		
N1.HOG0017718	OG0017517	n0												PON39009.1		PON92772.1		
N1.HOG0017719	OG0017518	n0												PON32810.1		PON90193.1		
N1.HOG0017720	OG0017519	n0												PON39008.1		PON92773.1		
N1.HOG0017721	OG0017520	n0												PON72650.1		PON87913.1		
N1.HOG0017722	OG0017522	n0												PON77900.1		PON57404.1		
N1.HOG0017723	OG0017523	n0												PON37850.1		PON61397.1		
N1.HOG0017724	OG0017524	n0												PON39001.1		PON92780.1		
N1.HOG0017725	OG0017525	n0												PON37417.1		PON85951.1		
N1.HOG0017726	OG0017526	n0												PON59844.1		PON76352.1		
N1.HOG0017727	OG0017527	n0												PON37883.1		PON61363.1		
N1.HOG0017728	OG0017529	n0												PON59846.1		PON76354.1		
N1.HOG0017729	OG0017530	n0												PON41722.1		PON74038.1		
N1.HOG0017730	OG0017531	n0												PON33979.1		PON89260.1		
N1.HOG0017731	OG0017532	n0														PON90819.1		
N1.HOG0017732	OG0017533	n0												PON67730.1		PON62048.1		
N1.HOG0017733	OG0017534	n0												PON76651.1		PON86201.1		
N1.HOG0017734	OG0017535	n0												PON54770.1		POO00972.1		
N1.HOG0017735	OG0017536	n0												PON59796.1		PON80834.1		
N1.HOG0017736	OG0017538	n0												PON59803.1		PON80839.1		
N1.HOG0017737	OG0017539	n0												PON73158.1		PON94569.1		
N1.HOG0017738	OG0017541	n0												PON38560.1		PON76137.1		
N1.HOG0017739	OG0017542	n0												PON59949.1		PON41327.1		
N1.HOG0017740	OG0017543	n0												PON43546.1		PON92633.1		
N1.HOG0017741	OG0017544	n0												PON51607.1		PON94435.1		
N1.HOG0017742	OG0017545	n0												PON56663.1		PON87469.1		
N1.HOG0017743	OG0017546	n0												PON56664.1		PON87470.1		
N1.HOG0017744	OG0017547	n0												PON32805.1		PON90197.1		
N1.HOG0017745	OG0017548	n0												PON68605.1		PON76154.1		
N1.HOG0017746	OG0017549	n0												PON42225.1		PON89268.1		
N1.HOG0017747	OG0017550	n0												PON45688.1		PON98407.1		
N1.HOG0017748	OG0017551	n0												PON44672.1, PON32403.1		PON94419.1		
N1.HOG0017749	OG0017552	n0												PON44642.1		PON83803.1		
N1.HOG0017750	OG0017553	n0												PON42580.1		PON92126.1		
N1.HOG0017751	OG0017554	n0												PON76995.1		PON87320.1		
N1.HOG0017752	OG0017555	n0												PON68595.1		PON76164.1		
N1.HOG0017753	OG0017556	n0												PON79293.1		PON96777.1		
N1.HOG0017754	OG0017557	n0												PON33839.1		PON88720.1		
N1.HOG0017755	OG0017558	n0												PON63647.1		PON87198.1		
N1.HOG0017756	OG0017559	n0												PON70764.1		PON93859.1		
N1.HOG0017757	OG0017560	n0												PON59616.1		PON85729.1		
N1.HOG0017758	OG0017561	n0												PON59607.1		PON85722.1		
N1.HOG0017759	OG0017562	n0												PON68582.1		PON41374.1		
N1.HOG0017760	OG0017565	n0												PON59589.1		PON89820.1, PON89821.1		
N1.HOG0017761	OG0017566	n0												PON38453.1		PON87227.1		
N1.HOG0017762	OG0017567	n0												PON43817.1		PON85384.1		
N1.HOG0017763	OG0017568	n0												PON42884.1		PON84306.1		
N1.HOG0017764	OG0017569	n0												PON51282.1		PON84325.1		
N1.HOG0017765	OG0017570	n0												PON77931.1		PON57111.1		
N1.HOG0017766	OG0017571	n0												PON49765.1		PON89837.1		
N1.HOG0017767	OG0017572	n0												PON76483.1		POO03906.1		
N1.HOG0017768	OG0017573	n0												PON31477.1		PON50787.1		
N1.HOG0017769	OG0017574	n0												PON64933.1		PON93166.1		
N1.HOG0017770	OG0017575	n0												PON40424.1		POO03245.1		
N1.HOG0017771	OG0017576	n0												PON63623.1		POO03273.1		
N1.HOG0017772	OG0017577	n0												PON71666.1		POO04148.1		
N1.HOG0017773	OG0017578	n0												PON58431.1		PON96064.1		
N1.HOG0017774	OG0017579	n0												PON36188.1		PON89266.1		
N1.HOG0017775	OG0017580	n0												PON76515.1		POO03933.1		
N1.HOG0017776	OG0017581	n0												PON41341.1		PON73818.1		
N1.HOG0017777	OG0017582	n0												PON72697.1		PON82354.1		
N1.HOG0017778	OG0017583	n0												PON76514.1		POO03932.1		
N1.HOG0017779	OG0017584	n0												PON38196.1		PON47491.1		
N1.HOG0017780	OG0017586	n0												PON50297.1		POO01027.1		
N1.HOG0017781	OG0017588	n0												PON71635.1		PON87783.1		
N1.HOG0017782	OG0017589	n0												PON34720.1		PON81435.1		
N1.HOG0017783	OG0017590	n0												PON67744.1		PON62038.1		
N1.HOG0017784	OG0017591	n0												PON54248.1		PON91072.1		
N1.HOG0017785	OG0017592	n0												PON47380.1		PON50353.1		
N1.HOG0017786	OG0017593	n0												PON75533.1		PON97205.1		
N1.HOG0017787	OG0017594	n0												PON59913.1		PON90803.1		
N1.HOG0017788	OG0017595	n0												PON71001.1		POO03645.1		
N1.HOG0017789	OG0017596	n0												PON59916.1		PON90800.1		
N1.HOG0017790	OG0017597	n0												PON59939.1		PON90777.1		
N1.HOG0017791	OG0017598	n0												PON67387.1		PON68124.1		
N1.HOG0017792	OG0017599	n0												PON47765.1		PON64990.1		
N1.HOG0017793	OG0017600	n0												PON59925.1		PON90792.1		
N1.HOG0017794	OG0017601	n0												PON53578.1		PON94378.1		
N1.HOG0017795	OG0017602	n0												PON51164.1		PON92676.1		
N1.HOG0017796	OG0017603	n0												PON51168.1		PON92672.1		
N1.HOG0017797	OG0017604	n0												PON77682.1		POO02015.1		
N1.HOG0017798	OG0017605	n0												PON54765.1		POO00967.1		
N1.HOG0017799	OG0017606	n0												PON53588.1		PON94367.1		
N1.HOG0017800	OG0017607	n0												PON39985.1		PON86877.1		
N1.HOG0017801	OG0017608	n0												PON61436.1		POO00430.1		
N1.HOG0017802	OG0017610	n0												PON70132.1		PON99151.1		
N1.HOG0017803	OG0017612	n0												PON51151.1		PON92245.1		
N1.HOG0017804	OG0017613	n0												PON61602.1		POO04034.1		
N1.HOG0017805	OG0017614	n0												PON36907.1		PON63711.1		
N1.HOG0017806	OG0017615	n0												PON32333.1		POO01067.1		
N1.HOG0017807	OG0017617	n0												PON36908.1		PON63712.1		
N1.HOG0017808	OG0017618	n0												PON51161.1		PON92255.1		
N1.HOG0017809	OG0017619	n0												PON44668.1		PON94422.1		
N1.HOG0017810	OG0017620	n0												PON70728.1		PON93891.1		
N1.HOG0017811	OG0017621	n0												PON33599.1		PON90841.1		
N1.HOG0017812	OG0017622	n0												PON70710.1		PON93905.1		
N1.HOG0017813	OG0017623	n0												PON59471.1		PON95881.1		
N1.HOG0017814	OG0017625	n0												PON52690.1		PON96281.1		
N1.HOG0017815	OG0017626	n0												PON80528.1		PON66959.1		
N1.HOG0017816	OG0017627	n0												PON77707.1		POO01997.1		
N1.HOG0017817	OG0017628	n0												PON39437.1		PON85341.1		
N1.HOG0017818	OG0017629	n0												PON42093.1		PON40008.1		
N1.HOG0017819	OG0017630	n0												PON78048.1		PON82891.1		
N1.HOG0017820	OG0017631	n0												PON60132.1		PON91570.1		
N1.HOG0017821	OG0017632	n0												PON54143.1		POO03505.1		
N1.HOG0017822	OG0017633	n0												PON44924.1		PON82402.1		
N1.HOG0017823	OG0017634	n0												PON78965.1		PON81491.1		
N1.HOG0017824	OG0017635	n0												PON54148.1		POO03501.1		
N1.HOG0017825	OG0017636	n0												PON44555.1				
N1.HOG0017826	OG0017637	n0												PON71298.1		PON91596.1		
N1.HOG0017827	OG0017638	n0												PON80592.1		PON81964.1		
N1.HOG0017828	OG0017639	n0												PON71311.1		PON89851.1		
N1.HOG0017829	OG0017640	n0												PON46045.1		PON55053.1		
N1.HOG0017830	OG0017641	n0												PON71320.1		PON89861.1		
N1.HOG0017831	OG0017642	n0												PON71321.1		PON89862.1		
N1.HOG0017832	OG0017643	n0												PON80525.1		PON66958.1		
N1.HOG0017833	OG0017644	n0												PON66481.1		POO01139.1		
N1.HOG0017834	OG0017646	n0												PON53077.1		POO04092.1		
N1.HOG0017835	OG0017648	n0												PON42086.1		PON98370.1		
N1.HOG0017836	OG0017649	n0												PON57965.1		POO04098.1		
N1.HOG0017837	OG0017650	n0												PON57962.1		POO04101.1		
N1.HOG0017838	OG0017651	n0												PON57961.1		POO04102.1		
N1.HOG0017839	OG0017652	n0												PON57959.1		POO04108.1		
N1.HOG0017840	OG0017653	n0												PON61555.1		POO03986.1		
N1.HOG0017841	OG0017654	n0												PON63131.1		PON97433.1		
N1.HOG0017842	OG0017655	n0												PON48625.1		PON94453.1		
N1.HOG0017843	OG0017656	n0												PON44901.1		PON82419.1		
N1.HOG0017844	OG0017657	n0												PON61549.1		POO03980.1		
N1.HOG0017845	OG0017658	n0												PON76172.1		PON38512.1		
N1.HOG0017846	OG0017659	n0												PON78014.1		PON40493.1		
N1.HOG0017847	OG0017660	n0												PON78013.1		PON40494.1		
N1.HOG0017848	OG0017661	n0												PON61544.1		POO03975.1		
N1.HOG0017849	OG0017663	n0												PON37269.1		POO03964.1		
N1.HOG0017850	OG0017664	n0												PON61537.1		POO03970.1		
N1.HOG0017851	OG0017665	n0												PON48730.1		PON49638.1		
N1.HOG0017852	OG0017666	n0												PON75407.1		PON87028.1		
N1.HOG0017853	OG0017667	n0												PON37263.1		POO03958.1		
N1.HOG0017854	OG0017668	n0												PON35525.1		PON89684.1		
N1.HOG0017855	OG0017669	n0												PON75794.1		PON97639.1		
N1.HOG0017856	OG0017670	n2												PON44437.1		PON81556.1		
N1.HOG0017857	OG0017670	n3												PON41184.1		PON91912.1		
N1.HOG0017858	OG0017671	n0												PON79674.1		PON64672.1		
N1.HOG0017859	OG0017673	n0												PON47452.1		PON75981.1		
N1.HOG0017860	OG0017674	n0												PON74549.1		PON99234.1		
N1.HOG0017861	OG0017675	n0												PON74548.1		PON99235.1		
N1.HOG0017862	OG0017676	n0												PON52745.1		PON68277.1		
N1.HOG0017863	OG0017677	n0												PON44014.1		PON95276.1		
N1.HOG0017864	OG0017679	n0												PON33457.1		PON67053.1		
N1.HOG0017865	OG0017680	n0												PON47469.1		PON75998.1		
N1.HOG0017866	OG0017681	n0												PON70094.1		PON97415.1		
N1.HOG0017867	OG0017682	n0												PON79685.1		PON64661.1		
N1.HOG0017868	OG0017683	n0												PON58328.1		PON35064.1		
N1.HOG0017869	OG0017684	n0												PON73221.1		PON94622.1		
N1.HOG0017870	OG0017685	n0												PON64379.1		PON95230.1		
N1.HOG0017871	OG0017686	n0												PON33920.1		PON59762.1		
N1.HOG0017872	OG0017687	n0												PON65377.1		PON38707.1		
N1.HOG0017873	OG0017688	n0												PON78047.1		PON82890.1		
N1.HOG0017874	OG0017689	n0												PON33917.1		PON59765.1		
N1.HOG0017875	OG0017690	n0												PON47371.1		PON50363.1		
N1.HOG0017876	OG0017691	n0												PON38097.1		PON99187.1		
N1.HOG0017877	OG0017692	n0												PON38104.1		PON99179.1, PON99181.1		
N1.HOG0017878	OG0017693	n0												PON77501.1		PON49224.1		
N1.HOG0017879	OG0017694	n0												PON70103.1		PON99174.1		
N1.HOG0017880	OG0017695	n0												PON70104.1		PON99173.1		
N1.HOG0017881	OG0017696	n0												PON70106.1		PON99172.1		
N1.HOG0017882	OG0017697	n0												PON70124.1		PON99158.1		
N1.HOG0017883	OG0017698	n0												PON65883.1		PON55306.1		
N1.HOG0017884	OG0017699	n0												PON73027.1		POO03825.1		
N1.HOG0017885	OG0017700	n0												PON73041.1		POO03840.1		
N1.HOG0017886	OG0017701	n0												PON76435.1		POO03861.1		
N1.HOG0017887	OG0017702	n1												PON39237.1, PON39239.1		PON96481.1		
N1.HOG0017888	OG0017702	n6												PON69348.1		PON96483.1		
N1.HOG0017889	OG0017703	n0												PON68734.1		PON83846.1		
N1.HOG0017890	OG0017704	n0												PON42095.1		PON40006.1		
N1.HOG0017891	OG0017705	n0												PON33735.1		POO03155.1		
N1.HOG0017892	OG0017706	n0												PON42089.1		PON98367.1		
N1.HOG0017893	OG0017707	n0												PON43701.1		PON97386.1		
N1.HOG0017894	OG0017708	n0												PON52508.1		PON56203.1		
N1.HOG0017895	OG0017709	n0												PON67505.1		POO00014.1		
N1.HOG0017896	OG0017710	n0												PON42091.1		PON98365.1		
N1.HOG0017897	OG0017711	n0												PON35515.1		PON50481.1		
N1.HOG0017898	OG0017713	n0												PON80687.1		PON81501.1		
N1.HOG0017899	OG0017714	n0												PON54166.1		POO03483.1		
N1.HOG0017900	OG0017715	n0												PON40482.1		PON60296.1		
N1.HOG0017901	OG0017716	n0												PON40484.1		PON60294.1		
N1.HOG0017902	OG0017717	n0												PON54155.1		POO03494.1		
N1.HOG0017903	OG0017718	n0												PON42074.1		PON98381.1		
N1.HOG0017904	OG0017719	n0												PON40487.1		PON60290.1		
N1.HOG0017905	OG0017720	n0												PON52727.1		PON68271.1		
N1.HOG0017906	OG0017721	n0												PON33668.1		PON61525.1		
N1.HOG0017907	OG0017722	n0												PON42912.1		PON82083.1		
N1.HOG0017908	OG0017723	n0												PON67500.1		POO00019.1		
N1.HOG0017909	OG0017724	n0												PON40874.1		PON83590.1		
N1.HOG0017910	OG0017726	n0												PON52731.1		PON68273.1		
N1.HOG0017911	OG0017727	n0												PON49705.1		PON85050.1		
N1.HOG0017912	OG0017728	n0												PON61320.1		PON95359.1		
N1.HOG0017913	OG0017729	n0												PON40889.1		PON93434.1		
N1.HOG0017914	OG0017730	n0												PON67490.1		POO00028.1		
N1.HOG0017915	OG0017732	n0												PON33454.1		PON67056.1		
N1.HOG0017916	OG0017733	n0												PON40503.1		PON86832.1		
N1.HOG0017917	OG0017734	n0												PON68858.1		PON95458.1		
N1.HOG0017918	OG0017735	n0												PON74606.1		PON32358.1		
N1.HOG0017919	OG0017736	n0												PON61323.1		PON95356.1		
N1.HOG0017920	OG0017737	n0												PON54930.1		PON93415.1		
N1.HOG0017921	OG0017738	n0												PON54922.1				
N1.HOG0017922	OG0017739	n0												PON74600.1		PON47694.1		
N1.HOG0017923	OG0017740	n0												PON52227.1		PON81038.1		
N1.HOG0017924	OG0017741	n0												PON54913.1		PON93396.1		
N1.HOG0017925	OG0017742	n0												PON79780.1		PON76732.1		
N1.HOG0017926	OG0017743	n0												PON60939.1		PON43191.1		
N1.HOG0017927	OG0017744	n0												PON60938.1		PON43190.1		
N1.HOG0017928	OG0017745	n0												PON67557.1		PON51373.1		
N1.HOG0017929	OG0017746	n0												PON54912.1		PON93394.1		
N1.HOG0017930	OG0017747	n0												PON54910.1		PON93392.1		
N1.HOG0017931	OG0017748	n0												PON78033.1		PON82877.1		
N1.HOG0017932	OG0017749	n0												PON35265.1		PON89722.1		
N1.HOG0017933	OG0017750	n0												PON74588.1		PON90969.1		
N1.HOG0017934	OG0017751	n0												PON63127.1		PON39998.1		
N1.HOG0017935	OG0017752	n0												PON52018.1		PON90980.1, PON90979.1		
N1.HOG0017936	OG0017753	n0												PON54179.1		POO03471.1		
N1.HOG0017937	OG0017754	n0												PON52020.1		PON90977.1		
N1.HOG0017938	OG0017755	n0												PON52014.1		PON90985.1		
N1.HOG0017939	OG0017756	n0												PON52011.1		PON90987.1		
N1.HOG0017940	OG0017757	n0												PON52746.1		PON68278.1		
N1.HOG0017941	OG0017758	n0												PON44061.1		PON95233.1		
N1.HOG0017942	OG0017759	n0												PON75361.1		PON91507.1		
N1.HOG0017943	OG0017760	n0												PON70073.1		PON97395.1		
N1.HOG0017944	OG0017761	n0												PON52473.1		PON84228.1		
N1.HOG0017945	OG0017762	n0												PON38640.1		PON88894.1		
N1.HOG0017946	OG0017763	n0												PON60933.1		PON43185.1		
N1.HOG0017947	OG0017764	n0												PON51993.1		PON91002.1		
N1.HOG0017948	OG0017765	n0												PON60928.1		PON89800.1		
N1.HOG0017949	OG0017767	n0												PON56433.1		PON89656.1		
N1.HOG0017950	OG0017769	n0												PON45306.1		PON95306.1		
N1.HOG0017951	OG0017770	n0												PON54142.1		POO03506.1		
N1.HOG0017952	OG0017771	n0												PON47332.1		PON82274.1		
N1.HOG0017953	OG0017772	n0												PON70767.1		PON93856.1		
N1.HOG0017954	OG0017773	n0												PON70763.1		PON93860.1		
N1.HOG0017955	OG0017774	n0												PON70758.1		PON93864.1		
N1.HOG0017956	OG0017775	n0												PON70749.1		PON93872.1		
N1.HOG0017957	OG0017776	n0												PON38369.1		PON94516.1		
N1.HOG0017958	OG0017777	n0												PON38375.1		PON94521.1		
N1.HOG0017959	OG0017779	n0												PON34649.1		PON45603.1		
N1.HOG0017960	OG0017780	n0												PON42798.1		PON89043.1		
N1.HOG0017961	OG0017781	n0												PON62289.1		POO04051.1		
N1.HOG0017962	OG0017782	n0												PON50536.1		POO00909.1		
N1.HOG0017963	OG0017783	n0												PON63493.1		POO04063.1		
N1.HOG0017964	OG0017784	n0												PON50523.1		POO00896.1		
N1.HOG0017965	OG0017785	n0												PON42821.1		PON56006.1		
N1.HOG0017966	OG0017787	n0												PON47003.1		POO00117.1		
N1.HOG0017967	OG0017788	n0												PON47006.1		POO00120.1		
N1.HOG0017968	OG0017789	n0												PON47012.1		POO00126.1		
N1.HOG0017969	OG0017790	n0												PON72542.1		POO00178.1		
N1.HOG0017970	OG0017791	n0												PON72543.1		POO00174.1		
N1.HOG0017971	OG0017792	n0												PON79388.1		POO00160.1		
N1.HOG0017972	OG0017793	n0												PON36521.1		POO00203.1		
N1.HOG0017973	OG0017794	n0												PON36515.1		POO00209.1		
N1.HOG0017974	OG0017795	n0												PON36520.1		POO00204.1		
N1.HOG0017975	OG0017796	n0												PON59830.1		PON80876.1		
N1.HOG0017976	OG0017797	n0												PON57165.1		PON96635.1		
N1.HOG0017977	OG0017798	n0												PON55291.1		PON63931.1		
N1.HOG0017978	OG0017800	n0												PON76306.1		PON99677.1		
N1.HOG0017979	OG0017801	n0												PON34976.1		PON88462.1		
N1.HOG0017980	OG0017802	n0												PON56703.1		PON87510.1		
N1.HOG0017981	OG0017806	n0												PON63483.1		PON79325.1		
N1.HOG0017982	OG0017807	n0												PON62004.1		PON88375.1		
